pub_ID,sp_name,polymer,size_um_mean,size_um_SD,size_nm_mean,size_nm_SD,particles_per_mg,shape,biodegradable.y.n,color,fluorescence,modified,mod_type,surface_charge,surfactant,abiotic_env,biotic_env,milled,weathered,density_gcm-3,excitation_nm,emission_nm,company,MP_comments,age_d,generation,food_source,food_present,temperature,DOC_added,DOC_type,other_added,other_type,exp_time_h,exp_time_d,conc_p_ml-1,conc_mg_l-1,endpoint,comment_endpoint,c_n_replicates,c_mean,c_SD,c_SE,c_ind_per_replicate,c_n_individuals,t_n_replicates,t_mean,t_SD,t_SE,t_ind_per_replicate,t_n_individuals,data_comment
Matsumoto2023,Daphnia magna,PCL,155.0000,NA,155000.0000,NA,NA,fragments,yes,NA,no,no,NA,NA,no,no,no,no,no,NA,NA,NA,"Fujifilm Wako Pure Chemical Co. (Osaka, Japan) ",size given as range 10 um - 300 um; shape from figure S1,0,0,Chlorella vulgaris and YCT,yes,20,NA,NA,NA,NA,504,21,NA,1.11E+01,neonates/adult,food concentration as average,11,97.39,23.72,7.15,1,11,11,111.41,29.89,9.01,1,11,Data extracted from Fig. 2A with metaDigitise; number of replicates from boxplot
Matsumoto2023,Daphnia magna,PCL,155.0000,NA,155000.0000,NA,NA,fragments,yes,NA,no,no,NA,NA,no,no,no,no,no,NA,NA,NA,"Fujifilm Wako Pure Chemical Co. (Osaka, Japan) ",size given as range 10 um - 300 um; shape from figure S1,0,0,Chlorella vulgaris and YCT,yes,20,NA,NA,NA,NA,504,21,NA,3.33E+01,neonates/adult,food concentration as average,11,97.39,23.72,7.15,1,11,11,86.84,24.04,7.25,1,11,Data extracted from Fig. 2A with metaDigitise; number of replicates from boxplot
Matsumoto2023,Daphnia magna,PCL,155.0000,NA,155000.0000,NA,NA,fragments,yes,NA,no,no,NA,NA,no,no,no,no,no,NA,NA,NA,"Fujifilm Wako Pure Chemical Co. (Osaka, Japan) ",size given as range 10 um - 300 um; shape from figure S1,0,0,Chlorella vulgaris and YCT,yes,20,NA,NA,NA,NA,504,21,NA,1.00E+02,neonates/adult,food concentration as average,11,97.39,23.72,7.15,1,11,11,50.00,25.57,7.71,1,11,Data extracted from Fig. 2A with metaDigitise; number of replicates from boxplot
Kokalj2021,Daphnia magna,recycled LDPE,205.0000,144,205000.0000,1.44E+05,NA,fragments,no,NA,no,yes,recycled,NA,no,no,yes,yes,no,0.9375,NA,NA,Estonian packaging company,recyclate (mechanical recycling) of transparent LDPE film,0,0,NA,yes,20,yes,"lake water (Lake Raku, Estonia)",no,NA,504,21,NA,1,neonates/adult,,30,27.4,0.64,NA,1,30,30,27.2,0.99,NA,1,30,from table 3
Kokalj2021,Daphnia magna,recycled LDPE,205.0000,144,205000.0000,1.44E+05,NA,fragments,no,NA,no,yes,recycled,NA,no,no,yes,yes,no,0.9375,NA,NA,Estonian packaging company,recyclate (mechanical recycling) of transparent LDPE film,0,0,NA,yes,20,yes,"lake water (Lake Raku, Estonia)",no,NA,504,21,NA,10,neonates/adult,,30,27.4,0.64,NA,1,30,30,26.8,1.65,NA,1,30,from table 3
Kokalj2021,Daphnia magna,recycled LDPE,205.0000,144,205000.0000,1.44E+05,NA,fragments,no,NA,no,yes,recycled,NA,no,no,yes,yes,no,0.9375,NA,NA,Estonian packaging company,recyclate (mechanical recycling) of transparent LDPE film,0,0,NA,yes,20,yes,"lake water (Lake Raku, Estonia)",no,NA,504,21,NA,100,neonates/adult,,30,27.4,0.64,NA,1,30,30,27.2,1.11,NA,1,30,from table 3
Schell2022,Daphnia magna,PES,600.0000,5.54E+02,600000.0000,5.54E+05,NA,fibers,no,NA,no,no,NA,NA,no,no,no,no,no,1.38,NA,NA,"Norwegian Institute for Water Research (NIVA), Oslo, Norway ",,0,0,Chlorella vulgaris,yes,20,no,NA,no,NA,504,21,NA,0.15,neonates/adult,food concentration when adult,10,62.85,14.18,4.48,1,10,10,64.61,9.92,3.14,1,10,from figure 2 with metaDigitise
Schell2022,Daphnia magna,PES,600.0000,5.54E+02,600000.0000,5.54E+05,NA,fibers,no,NA,no,no,NA,NA,no,no,no,no,no,1.38,NA,NA,"Norwegian Institute for Water Research (NIVA), Oslo, Norway ",,0,0,Chlorella vulgaris,yes,20,no,NA,no,NA,504,21,NA,1.5,neonates/adult,food concentration when adult,10,62.85,14.18,4.48,1,10,10,22.85,30.49,9.64,1,10,from figure 2 with metaDigitise
Schell2022,Daphnia magna,PES,600.0000,5.54E+02,600000.0000,5.54E+05,NA,fibers,no,NA,no,no,NA,NA,no,no,no,no,no,1.38,NA,NA,"Norwegian Institute for Water Research (NIVA), Oslo, Norway ",,0,0,Chlorella vulgaris,yes,20,no,NA,no,NA,504,21,NA,15,neonates/adult,food concentration when adult,10,62.85,14.18,4.48,1,10,10,38.24,26.94,8.52,1,10,from figure 2 with metaDigitise
Schell2022,Daphnia magna,PES,600.0000,5.54E+02,600000.0000,5.54E+05,NA,fibers,no,NA,no,no,NA,NA,no,no,no,no,no,1.38,NA,NA,"Norwegian Institute for Water Research (NIVA), Oslo, Norway ",,0,0,Chlorella vulgaris,yes,20,no,NA,no,NA,504,21,NA,150,neonates/adult,food concentration when adult,10,62.85,14.18,4.48,1,10,10,14.94,18.43,5.83,1,10,from figure 2 with metaDigitise
Magni2022,Daphnia magna,TW,NA,NA,NA,NA,NA,fragments,no,NA,no,no,NA,NA,no,no,no,no,no,NA,NA,NA,Ente Nazionale Italiano di Unificazione (UNI) project of GL14 group (ConfoReach-GVG group) ,ELT-dg rubber granules,0,0,Pseudokirchneriella subcapitata,yes,20,no,NA,no,NA,504,21,NA,1,neonates/adult,,10,87.4,7.6,NA,1,10,10,97.1,9.6,NA,1,10,from text
Magni2022,Daphnia magna,TW,NA,NA,NA,NA,NA,fragments,no,NA,no,no,NA,NA,no,no,no,no,no,NA,NA,NA,Ente Nazionale Italiano di Unificazione (UNI) project of GL14 group (ConfoReach-GVG group) ,ELT-dg rubber granules,0,0,Pseudokirchneriella subcapitata,yes,20,no,NA,no,NA,504,21,NA,3.1,neonates/adult,,10,87.4,7.6,NA,1,10,10,86.4,17,NA,1,10,from text
